fsym_id,date,currency,ff_upd_type,ff_fp_ind_code,ff_report_freq_code,ff_fiscal_date,ff_fy_length_days,ff_fyr,ff_fpnc,ff_sales,ff_gross_inc,ff_oper_exp_oth,ff_oper_exp_tot,ff_oper_inc,ff_ptx_xord_chrg,ff_ptx_inc,ff_inc_tax,ff_min_int_exp,ff_eq_aff_inc,ff_net_income,ff_div_pfd,ff_cash_st,ff_cash_only,ff_inven,ff_assets_curr,ff_assets_oth_intang,ff_assets,ff_liabs_curr,ff_debt_st,ff_pay_acct,ff_accr_exp_xpayr,ff_debt_lt,ff_pfd_stk,ff_com_eq,ff_debt,ff_shldrs_eq,ff_net_inc_cf,ff_dep_exp_cf,ff_non_cash,ff_funds_oper_gross,ff_wkcap_chg,ff_sale_assets_bus_cf,ff_invest_activ_cf,ff_div_cf,ff_chg_cash_cf,ff_eps_reported,ff_bps,ff_com_shs_out_eps_basic,ff_com_shs_out_eps_dil,ff_com_shs_out,ff_price_close_fp,ff_consol_net_inc,ff_eq_tot,ff_eps_basic,ff_com_shs_out_eps,ff_exp_tot,ff_min_int_accum,ff_liabs_shldrs_eq,ff_ppe_net,ff_rsrv_noneq,ff_receiv_st,ff_dps,ff_dps_gross,ff_eps_rpt_date,ff_source_is_date,ff_source_bs_date,ff_source_cf_date,ff_com_eq_retain_earn,ff_ebit_oper_ps,ff_restate_ind,ff_loan_chg_cf,ff_invest_activ_oth,ff_dep_chg_cf,ff_dps_all,ff_net_inc_aft_pfd,ff_accr_exp_cf,ff_cap_lease,ff_com_eq_apic,ff_com_eq_gl,ff_com_eq_par,ff_com_shs_out_secs,ff_curn_doc,ff_debt_lt_curr,ff_debt_lt_xcap,ff_dep_exp_xamort_cf,ff_eps,ff_eps_contin_oper,ff_eps_secs,ff_eps_xord,ff_gain_sale_assets_net,ff_oper_exp,ff_oper_inc_bef_dep,ff_opt_wrnt_cf,ff_par_ps,ff_pay_acct_cf,ff_pfd_stk_nred,ff_pfd_stk_red,ff_stk_sale_xopt_cf,ff_tot_invest_ret,ff_treas_shs,ff_treas_stk,ff_wkcap_assets_oth,ff_cash_generic,ff_actg_chg,ff_mkt_val_secs,ff_pbk_secs,ff_bps_secs,ff_disc_oper,ff_misc_exp_non_oper,ff_xord_items,ff_assets_curr_misc,ff_liabs_curr_misc,ff_invest_sale_cf,ff_stk_purch_cf,ff_stk_sale_cf,ff_debt_st_cf,ff_capex_fix,ff_debt_lt_iss_cf,ff_debt_lt_reduct_cf,ff_fin_uses_cf,ff_fin_sources_cf,ff_liabs_oth_xdfd_rev,ff_invest_purch_cf,ff_cogs_xdep,ff_dep_amort_exp,ff_rd_exp,ff_dps_secs,ff_wkcap_ps,ff_ppe_net_owned,ff_debt_st_xoper,ff_debt_lt_xlease,ff_debt_lt_xoper,ff_restruct_exp
QH6KJ2-R,2000-03-31,USD,3,3,1.0,2000-03-26,91.0,2000,200003,28.363,15.845,0.0,17.591,10.772,1.2,13.871,4.716,0.0,0.0,9.155,0.0,230.627,,7.082,263.756,80.123,452.393,24.75,0.0,6.987,4.55,0.0,0.0,425.79,0.0,425.79,9.154,2.822,1.168,13.144,-1.86,0.0,0.225,0.0,69.869,0.13,6.42372,64.338,69.224,66.284,83.90625,9.155,425.79,0.14,69.224,17.591,0.0,452.393,108.514,0.0,24.576,0.0,0.0,2000-04-13,2000-04-13,2000-04-13,2000-04-13,44.991,0.155610770830926,0,0.0,-0.225,0.0,0.0,9.155,6.44,0.0,380.716,0.0,0.083,66.284,USD,0.0,0.0,2.784,0.13,0.13,0.13,0.13,0.0,17.591,13.556,0.0,0.0025,0.86,0.0,0.0,267.413,687.39,0.0,0.0,-0.589,230.627,0.0,5561.64,13.0619,6.42372,0.0,4.299,0.0,1.471,17.763,0.0,0.0,267.413,0.0,24.174,0.0,0.0,0.0,0.0,1.853,184.429,9.734,2.784,2.245,0.0,3.60578721863496,108.514,0.0,0.0,0.0,0.0
QH6KJ2-R,2003-06-30,USD,3,4,1.0,2003-06-29,91.0,2003,200306,64.061,28.895,-0.023,49.31,14.751,0.1,15.393,4.002,0.0,0.0,11.391,0.0,140.037,64.795,17.674,209.355,66.459,542.76,28.292,0.0,14.916,1.282,0.0,0.0,535.371,0.0,535.371,11.39,11.775,7.63,28.323,-8.1,0.635,-2.799,0.0,12.643,0.15,7.22235,73.196,75.303,74.127,16.57,11.391,535.371,0.16,75.303,49.31,0.0,542.76,251.346,0.0,45.551,0.0,0.0,2003-07-29,2003-09-25,2003-09-25,2003-09-25,9.179,0.195888610015537,0,0.0,2.405,0.0,0.0,11.391,0.374,0.0,526.318,0.0,0.092,74.127,USD,0.0,0.0,11.614,0.15,0.15,0.15,0.15,,49.31,26.526,9.593,0.00125,-1.478,0.0,0.0,-0.861,25.2457,0.0,0.0,1.657,140.037,0.0,1228.28,2.29427,7.22235,0.0,0.742,0.0,1.863,12.571,35.291,0.0,8.732,0.0,21.463,0.0,0.0,0.0,0.0,-20.903,29.65,23.391,11.775,8.834,0.0,2.44260525854277,251.346,0.0,0.0,0.0,0.0
QH6KJ2-R,2004-03-31,USD,3,3,1.0,2004-03-28,91.0,2004,200403,77.113,38.831,0.0,56.704,20.409,0.08,21.868,6.779,,,15.089,0.0,179.425,100.912,17.124,242.717,89.118,599.248,29.555,0.0,12.943,9.542,0.0,0.0,569.693,0.0,569.693,15.089,14.251,0.986,36.785,-6.336,0.004,0.781,0.0,25.47,0.2,7.67718,74.05,76.399,74.206,20.75,15.089,569.693,0.2,76.399,56.704,0.0,599.248,260.368,0.0,39.814,0.0,0.0,2004-04-15,2004-05-04,2004-05-04,2004-05-04,46.155,0.267137004411052,0,0.0,-0.696,0.0,0.0,15.089,-0.256,0.0,523.446,0.0,0.092,74.206,USD,0.0,0.0,14.036,0.2,0.2,0.2,0.2,-0.001,56.704,34.66,0.0,0.00125,-4.97,0.0,0.0,5.851,7.62448,0.0,0.0,-2.0,179.425,,1539.77,2.70282,7.67718,,1.539,0.0,1.863,16.612,31.197,0.0,5.851,0.0,11.307,0.0,0.0,0.0,0.0,0.0,29.923,24.031,14.251,10.534,0.0,2.87257095113603,260.368,0.0,0.0,0.0,0.0
QH6KJ2-R,2010-12-31,USD,3,2,1.0,2010-12-26,91.0,2011,201012,256.983,118.44,0.0,135.837,55.841,0.029,57.645,7.87,0.0,0.0,49.775,0.0,1110.828,465.557,145.517,1453.228,434.455,2383.611,134.928,0.0,80.595,0.0,0.0,0.0,2188.816,0.0,2188.816,49.775,25.922,7.071,82.768,-25.53,0.0,0.0,0.0,52.974,0.45,20.0243,108.364,109.976,109.308,67.96,49.775,2188.816,0.46,109.976,135.837,0.0,2383.611,495.928,0.0,138.777,0.0,0.0,2011-01-18,2011-01-19,2011-01-19,2011-01-19,616.118,0.507756237724594,0,0.0,0.0,0.0,0.0,49.775,-4.413,0.0,1561.402,0.0,0.136,109.308,USD,0.0,0.0,21.028,0.45,0.45,0.45,0.45,-0.4,135.837,81.763,-6.69,0.00125,7.33,0.0,0.0,29.977,23.429,0.0,0.0,1.557,1110.828,0.0,7428.57,3.39388,20.0243,0.0,1.833,0.0,19.435,34.573,111.703,0.0,23.287,0.0,64.738,0.0,0.0,0.0,6.303,20.469,77.758,112.621,25.922,27.05,0.0,12.0604164379551,495.928,0.0,0.0,0.0,0.0
QH6KJ2-R,2020-03-31,USD,3,3,1.0,2020-03-29,91.0,2020,202003,215.5,57.7,0.6,254.8,-39.3,8.1,-64.3,-2.9,0.2,,-61.6,0.0,852.9,323.0,170.1,1230.2,719.0,2737.9,251.4,5.0,90.8,34.9,496.6,0.0,1939.5,501.6,1939.5,-61.4,31.6,35.8,7.6,-35.3,0.1,0.0,0.0,-59.6,-0.57,17.93293,108.115,108.115,108.153,36.68,-61.4,1945.0,-0.5698,108.115,254.8,5.5,2737.9,750.5,0.0,167.1,0.0,0.0,2020-04-29,2020-04-30,2020-04-30,2020-04-30,-999.7,-0.363501826758544,1,0.0,0.0,0.0,0.0,-61.6,6.3,2.2,2931.3,-1.7,0.1,108.153,USD,0.6,486.3,25.6,-0.5698,-0.5698,-0.5698,-0.5698,0.9,254.8,-7.7,0.0,0.0012,-4.7,0.0,0.0,1.7,-35.8965,0.0,0.0,-8.6,852.9,0.0,3967.05,2.0454,17.93293,0.0,-1.4,0.0,12.4,95.3,167.9,0.0,1.7,0.0,67.9,0.0,0.3,1.5,0.0,42.6,129.9,126.2,31.6,46.7,0.0,9.05014192856416,737.6,0.6,486.3,488.5,8.1
KXDMGL-R,2011-06-30,USD,3,4,1.0,2011-07-01,91.0,2011,201106,2859.0,480.0,0.0,2736.0,123.0,5.0,129.0,10.0,0.0,0.0,119.0,0.0,3253.0,2779.0,872.0,6425.0,154.0,9229.0,3463.0,560.0,2063.0,432.0,2952.0,0.0,2463.0,3512.0,2463.0,119.0,187.0,10.0,327.0,-10.0,77.0,2.0,74.0,476.0,0.27,5.8006,425.0,457.69230769231,424.611591,16.36,119.0,2463.0,0.28,457.69230769231,2736.0,0.0,9229.0,2245.0,0.0,2014.0,0.18,0.18,2011-07-20,2011-08-17,2011-08-17,2011-08-17,-1511.0,0.268739495798318,0,0.0,-2.0,0.0,0.18,119.0,45.0,0.0,3980.0,0.0,0.0,424.611591,USD,560.0,2952.0,183.0,0.26,0.26,0.26,0.26,0.0,2736.0,310.0,35.0,1e-05,205.0,0.0,0.0,0.0,25.5885,0.0,0.0,-120.0,3253.0,0.0,6946.65,2.8204,5.8006,0.0,2.0,0.0,286.0,627.0,84.0,112.0,35.0,0.0,158.0,588.0,0.0,0.0,0.0,177.0,279.0,2192.0,187.0,229.0,0.18,6.97578696102999,2245.0,560.0,2952.0,2952.0,4.0
KXDMGL-R,2020-12-31,USD,3,2,1.0,2021-01-01,91.0,2021,202012,2623.0,689.0,0.0,2277.0,346.0,2.0,291.0,11.0,0.0,0.0,280.0,0.0,1806.0,1801.0,1318.0,4081.0,1444.0,8986.0,2621.0,42.0,1730.0,397.0,5172.0,0.0,990.0,5214.0,990.0,280.0,96.0,42.0,423.0,50.0,0.0,0.0,167.0,135.0,1.12,4.125,249.0,251.0,240.0,62.16,280.0,990.0,1.1245,251.0,2277.0,0.0,8986.0,2323.0,0.0,801.0,0.67,0.67,2021-01-21,2021-01-28,2021-01-28,2021-01-28,-5829.0,1.37848605577689,0,0.0,0.0,0.0,0.67,280.0,34.0,0.0,,0.0,6855.0,240.0,USD,25.0,5120.0,93.0,1.1155,1.1155,1.1155,1.1155,2.0,2277.0,442.0,11.0,1e-05,-51.0,0.0,0.0,0.0,9.96435,0.0,0.0,-4.0,1806.0,0.0,14918.4,15.0691,4.125,0.0,-8.0,0.0,156.0,482.0,0.0,1000.0,11.0,0.0,159.0,1000.0,8.0,15.0,0.0,127.0,0.0,1838.0,96.0,221.0,0.67,6.08333333333333,2218.0,25.0,5120.0,5120.0,2.0
KXDMGL-R,2022-06-30,USD,3,4,1.0,2022-07-01,91.0,2022,202206,2628.0,758.0,0.0,2249.0,379.0,26.0,281.0,5.0,0.0,0.0,276.0,0.0,617.0,558.0,1565.0,4033.0,1423.0,8944.0,3555.0,598.0,2058.0,407.0,5098.0,0.0,109.0,5696.0,109.0,276.0,127.0,57.0,449.0,-269.0,0.0,0.0,152.0,-523.0,1.27,0.51942,213.0,217.0,209.850169,69.09,276.0,109.0,1.2958,217.0,2249.0,0.0,8944.0,2333.0,0.0,1532.0,0.7,0.7,2022-07-21,2022-08-05,2022-08-05,2022-08-05,-7117.0,1.74654377880184,0,0.0,0.0,0.0,0.7,276.0,13.0,0.0,7190.0,0.0,,209.850169,USD,584.0,5062.0,116.0,1.2719,1.2719,1.2719,1.2719,-3.0,2249.0,506.0,0.0,1e-05,19.0,0.0,0.0,0.0,-17.4308,0.0,0.0,-27.0,617.0,0.0,14498.5,133.014,0.51942,0.0,-10.0,0.0,319.0,500.0,13.0,486.0,0.0,0.0,72.0,0.0,0.0,6.0,0.0,99.0,0.0,1743.0,127.0,247.0,0.7,2.27781565427284,2239.0,584.0,5062.0,5062.0,1.0
C8X3ZJ-R,2012-03-31,USD,3,1,1.0,2012-03-31,91.0,2012,201203,0.2,,0.0,6.631,-6.431,1.484,-14.129,0.0,0.0,0.0,-14.129,0.0,,,,,,,,,,,,,,,,-14.129,0.441,7.064,-6.624,-0.179,0.0,0.0,0.0,-7.163,,,18.651754,18.651754,18.651754,,-14.129,,-0.7575,18.651754,6.631,,,,,,,,2013-06-04,2013-12-31,2013-12-31,2013-12-31,,-0.344793310055451,0,0.0,0.0,0.0,,-14.129,0.12,,,,,18.651754,USD,,,0.441,-0.7575,-0.7575,-0.7575,-0.7575,0.0,6.631,-5.99,0.0,0.001,0.423,,,0.0,,0.0,,-0.722,,0.0,,,,0.0,-0.035,0.0,,,0.0,0.0,0.0,0.0,0.084,0.0,0.276,0.0,0.0,,0.0,,0.441,4.742,,,,,,,0.0
QH6KJ2-R,2007-03-31,USD,3,3,1.0,2007-03-25,91.0,2007,200703,90.253,28.972,0.0,90.201,0.052,0.0,4.199,-9.846,0.0,,21.13,0.0,265.755,118.507,50.302,401.974,81.999,933.948,44.104,0.762,27.679,8.922,0.0,0.0,870.863,0.762,870.863,21.13,20.253,2.287,27.11,-4.542,0.111,0.0,0.0,37.169,0.27,11.36081,76.417,77.134,76.655,16.85,14.045,870.863,0.28,77.134,90.201,0.0,933.948,359.178,0.0,61.252,0.0,0.0,2007-04-19,2007-04-20,2007-04-20,2007-04-20,285.854,0.000674151476651023,0,0.0,0.0,0.0,0.0,21.13,6.456,0.0,577.758,0.0,0.096,76.655,USD,0.762,0.0,19.358,0.27,0.18,0.27,0.27,0.157,90.201,20.305,0.591,0.0013,-6.494,0.0,0.0,0.0,-49.0783,0.0,0.0,-7.05,265.755,0.0,1291.64,1.48317,11.36081,7.085,0.149,0.0,24.665,15.663,76.112,0.0,0.591,0.0,11.228,0.0,0.321,0.0,0.0,1.492,47.731,41.028,20.253,15.797,0.0,4.66858000130455,359.178,0.762,0.0,0.0,0.0
QH6KJ2-R,2008-09-30,USD,3,1,1.0,2008-09-28,91.0,2009,200809,140.378,45.301,0.012,135.282,5.096,0.405,7.692,1.754,0.0,0.0,5.919,0.0,286.498,177.444,79.216,499.939,424.888,1266.886,68.188,0.0,40.765,0.0,0.0,0.0,1156.719,0.0,1156.719,5.919,22.61,5.939,34.468,7.652,0.018,0.0,0.0,-84.189,0.07,13.09587,87.851,88.732,88.327,25.76,5.938,1156.719,0.07,88.732,135.282,0.0,1266.886,342.059,0.0,113.368,0.0,0.0,2008-10-21,2008-10-21,2008-10-21,2008-10-21,331.611,0.0574313663616283,0,0.0,0.0,0.0,0.0,5.919,-1.583,0.0,816.392,0.0,0.11,88.327,USD,0.0,0.0,17.71,0.07,0.07,0.07,0.07,0.012,135.282,27.706,3.842,0.00125,3.423,0.0,0.0,0.0,-19.8756,,0.0,-1.894,286.498,0.0,2275.3,1.96703,13.09587,-0.019,3.001,0.0,7.69,20.133,85.254,2.744,3.842,0.0,11.869,0.0,0.0,0.0,0.106,4.944,138.688,72.467,22.61,17.275,0.0,4.88809763718908,342.059,0.0,0.0,0.0,0.0
QH6KJ2-R,2014-06-30,USD,3,4,1.0,2014-06-29,91.0,2014,201406,436.29,155.278,0.0,400.46,35.83,3.2,35.643,5.794,0.0,0.0,29.849,0.0,1162.466,286.824,284.78,1773.891,964.765,3344.369,306.655,0.0,202.294,13.309,0.0,0.0,2990.146,0.0,2990.146,29.849,42.752,21.179,93.78,-2.642,0.0,0.0,0.0,17.986,0.24,24.89423,120.114,122.043,120.114,48.48,29.849,2990.146,0.2485,122.043,400.46,0.0,3344.369,605.713,0.0,225.16,0.0,0.0,2014-08-12,2014-08-27,2014-08-27,2014-08-27,788.581,0.293585047892956,0,0.0,0.0,0.0,0.0,29.849,-1.227,0.0,2190.011,2.856,0.149,120.114,USD,0.0,0.0,33.352,0.24,0.24,0.24,0.24,-0.866,400.46,75.382,0.0,0.00125,37.281,0.0,0.0,10.53,-24.0483,0.0,0.0,-2.373,1162.466,0.0,5823.13,1.94744,24.89423,0.0,-0.357,0.0,101.485,38.9859999999999,194.786,99.592,10.53,0.0,58.943,0.0,0.0,0.0,0.839,35.395,115.419,241.46,39.552,48.577,0.0,12.2153620726976,605.713,0.0,0.0,0.0,0.0
QH6KJ2-R,2018-09-30,USD,3,1,1.0,2018-09-23,91.0,2019,201809,408.267,119.673,0.0,402.763,5.504,4.486,-8.98,2.154,-0.067,0.0,-11.067,0.0,665.54,336.317,306.389,1229.798,1013.564,2967.614,293.596,0.0,147.214,65.912,452.59,0.0,2193.82,452.59,2193.82,-11.134,39.812,22.381,51.057,-17.065,0.23,0.0,0.0,217.393,-0.11,21.39895,101.884,101.884,102.52,40.29,-11.134,2198.698,-0.1086,101.884,402.763,4.878,2967.614,668.299,0.0,210.402,0.0,0.0,2018-10-16,2018-10-17,2018-10-17,2018-10-17,-483.478,0.0540222213497703,1,0.0,0.0,0.0,0.0,-11.067,50.245,0.0,2676.506,-4.755,0.128,102.52,USD,0.0,452.59,28.112,-0.1086,-0.1086,-0.1086,-0.1086,-0.493,402.763,45.316,0.0,0.00125,-3.703,0.0,0.0,15.491,61.289,0.0,0.0,0.096,665.54,0.0,4130.53,1.8828,21.39895,0.0,-0.992,0.0,20.793,80.889,83.09,0.0,15.491,0.0,36.589,670.0,387.0,12.938,0.0,20.399,145.843,248.782,39.812,45.965,0.0,9.13189621537261,668.299,0.0,452.59,452.59,4.486
QH6KJ2-R,2019-12-31,USD,3,2,1.0,2019-12-29,91.0,2020,201912,239.9,58.3,0.3,282.0,-42.1,12.0,-51.3,1.2,0.3,,-52.8,0.0,951.5,382.6,165.3,1292.6,726.9,2782.8,248.5,5.2,91.3,39.3,489.3,0.0,1991.2,494.5,1991.2,-52.5,30.7,11.9,-12.3,20.5,1.7,0.0,0.0,-50.7,-0.49,18.43175,107.925,107.925,108.031,46.91,-52.5,1996.5,-0.4892,107.925,282.0,5.3,2782.8,706.6,0.0,138.3,0.0,0.0,2020-01-29,2020-01-30,2020-01-30,2020-01-30,-938.1,-0.390085707667362,1,0.0,0.0,0.0,0.0,-52.8,-6.4,0.0,2919.5,0.2,0.1,108.031,USD,0.0,480.5,24.8,-0.4892,-0.4837,-0.4892,-0.4892,-0.7,282.0,-11.4,0.0,0.00125,7.2,0.0,0.0,10.7,13.3366,0.0,0.0,1.1,951.5,0.0,5067.73,2.54507,18.43175,0.0,-0.8,0.0,13.0,103.5,152.6,0.0,10.7,0.0,59.0,0.0,0.1,1.5,0.0,48.5,161.3,150.9,30.7,47.3,0.0,9.66481843174644,692.4,0.0,480.5,480.5,12.0
QH6KJ2-R,2022-12-31,USD,3,2,1.0,2022-12-25,91.0,2023,202212,216.1,64.1,0.3,265.0,-48.9,4.7,-90.5,0.4,0.0,0.0,-90.9,0.0,2484.4,1085.1,269.4,3084.0,547.3,5342.9,460.0,5.8,132.2,202.0,3087.7,0.0,1780.2,3093.5,1780.2,-90.9,39.1,23.7,-28.0,-39.0,0.1,0.0,0.0,563.5,-0.73,14.30879,124.344,124.344,124.413,72.27,-90.9,1780.2,-0.731,124.344,265.0,0.0,5342.9,1707.7,0.0,170.3,0.0,0.0,2023-01-25,2023-01-26,2023-01-26,2023-01-26,-1851.4,-0.393263848677861,1,0.0,24.0,0.0,0.0,-90.9,-7.6,9.4,3660.0,-28.6,0.2,124.413,USD,0.5,3021.0,35.0,-0.731,-0.731,-0.731,-0.731,-1.8,265.0,-9.8,0.0,0.00125,10.0,0.0,0.0,10.7,-34.8625,0.0,0.0,-5.9,2484.4,0.0,8991.33,5.05074,14.30879,0.0,-40.7,0.0,131.9,257.7,64.4,0.0,10.7,0.0,126.7,1718.6,0.1,274.3,0.0,11.5,785.2,112.9,39.1,57.0,0.0,21.091043540466,1649.6,0.5,3021.0,3030.4,4.7
QH6KJ2-R,1997-09-30,USD,3,1,1.0,1997-09-28,90.0,1998,199709,10.207,1.101,-2.04,8.6,1.607,0.0,1.771,0.602,0.0,0.0,1.169,0.0,12.919,,3.215,26.945,1.461,52.815,4.057,0.0,2.044,2.013,0.0,0.0,47.12,0.0,47.12,1.169,1.052,0.294,2.515,-0.048,0.035,0.082,0.0,2.471,0.0225,0.92719,53.632,53.632,50.82,4.59375,1.169,47.12,0.0225,53.632,8.6,0.0,52.815,24.409,0.0,8.564,0.0,0.0,1997-10-17,1997-10-17,1997-10-17,1997-10-17,0.018,0.0299634546539379,0,0.0,-0.082,0.0,0.0,1.169,0.89,0.0,47.039,0.0,0.063,50.82,USD,0.0,0.0,1.017,0.0225,0.0225,0.0225,0.0225,0.0,8.6,2.659,0.0,0.005,-0.85,0.0,0.0,0.826,,0.0,0.0,0.048,,0.0,233.454,4.95449,0.92719,0.0,0.164,0.0,2.247,2.013,0.0,0.0,0.826,0.0,0.775,0.0,0.0,0.0,0.0,1.638,0.0,8.054,1.052,0.394,0.0,0.450373868555687,24.409,0.0,0.0,0.0,0.0
KXDMGL-R,2006-12-31,USD,3,2,1.0,2006-12-29,91.0,2007,200612,2996.0,534.0,0.0,2829.0,167.0,1.0,145.0,5.0,0.0,0.0,140.0,0.0,1560.0,1096.0,771.0,3992.0,3046.0,9278.0,2815.0,330.0,1425.0,536.0,1738.0,0.0,4377.0,2068.0,4377.0,140.0,215.0,57.0,412.0,70.0,28.0,23.0,58.0,-760.0,0.23,7.88649,571.0,598.0,555.0,26.5,140.0,4377.0,0.25,598.0,2829.0,0.0,9278.0,2240.0,0.0,1251.0,0.1,0.1,2007-01-23,2007-02-02,2007-02-02,2007-02-02,1342.0,0.279264214046823,0,0.0,-23.0,0.0,0.1,140.0,-94.0,0.0,3030.0,0.0,0.0,555.0,USD,330.0,1738.0,174.0,0.23,0.23,0.23,0.23,0.0,2829.0,382.0,55.0,1e-05,-23.0,0.0,0.0,0.0,34.2671,0.0,0.0,-81.0,1560.0,0.0,14707.5,3.36018,7.88649,0.0,9.0,0.0,410.0,796.0,352.0,925.0,55.0,0.0,239.0,0.0,416.0,0.0,1.0,151.0,17.0,2247.0,215.0,226.0,0.1,2.12072072072072,2240.0,330.0,1738.0,1738.0,1.0
QH6KJ2-R,2010-03-31,USD,3,3,1.0,2010-03-28,91.0,2010,201003,234.083,109.161,0.0,174.242,59.841,0.0,58.724,14.094,0.0,,44.63,0.0,987.857,346.956,107.019,1257.905,429.962,2091.408,116.842,0.0,71.071,,0.0,0.0,1925.29,0.0,1925.29,44.63,22.295,10.911,77.836,-4.904,-0.092,8.773,0.0,-135.601,0.41,17.92718,106.367,108.601,107.395,70.13,44.63,1925.29,0.42,108.601,174.242,0.0,2091.408,400.378,0.0,126.264,0.0,0.0,2010-04-20,2010-04-21,2010-04-21,2010-04-21,455.459,0.551017025625915,0,0.0,-8.773,0.0,0.0,44.63,-2.107,0.0,1458.397,0.0,0.134,107.395,USD,0.0,0.0,18.195,0.41,0.41,0.41,0.41,-3.286,174.242,82.136,44.625,0.00125,25.333,0.0,0.0,0.0,191.117,0.0,0.0,-2.299,987.857,0.0,7531.61,3.91194,17.92718,0.0,-3.242,0.0,36.765,10.773,48.561,0.0,44.625,0.0,66.012,0.0,0.0,0.0,1.255,5.407,225.374,102.627,22.295,20.366,0.0,10.6249173611434,400.378,0.0,0.0,0.0,0.0
QH6KJ2-R,2021-09-30,USD,3,1,1.0,2021-09-26,91.0,2022,202109,156.6,45.8,0.0,209.7,-53.1,4.2,-69.8,0.3,0.0,0.0,-70.1,0.0,857.8,261.5,183.0,1231.9,519.3,3248.8,319.0,15.3,38.2,149.3,850.7,0.0,2039.4,866.0,2039.4,-70.1,34.6,22.0,-13.3,-49.2,0.5,0.0,0.0,-117.5,-0.6,17.55289,115.919,115.919,116.186,84.76,-70.1,2039.4,-0.6047,115.919,209.7,0.0,3248.8,1356.6,0.0,112.9,0.0,0.0,2021-10-27,2021-10-28,2021-10-28,2021-10-28,-1633.2,-0.45807848583925,0,0.0,50.8,0.0,0.0,-70.1,-14.9,9.9,3670.6,1.9,0.1,116.186,USD,8.7,834.4,29.7,-0.6047,-0.6047,-0.6047,-0.6047,0.4,209.7,-18.5,0.0,0.00125,-5.2,0.0,0.0,0.7,41.2196,0.0,0.0,3.9,857.8,0.0,9847.93,4.82883,17.55289,0.0,-8.4,0.0,44.9,204.9,185.7,0.0,0.7,0.0,259.3,20.0,20.1,23.5,0.0,37.0,8.7,76.2,34.6,49.9,0.0,7.8572289260324,1343.3,8.7,834.4,844.3,4.2
KXDMGL-R,2004-06-30,USD,3,4,1.0,2004-07-02,91.0,2004,200406,1336.0,229.0,39.0,1373.0,-37.0,39.0,-30.0,4.0,0.0,0.0,-34.0,0.0,1183.0,86.0,449.0,2461.0,180.0,3942.0,1248.0,4.0,740.0,315.0,739.0,0.0,1855.0,743.0,1855.0,-34.0,101.0,-3.0,80.0,-6.0,0.0,-1.0,27.0,-314.0,-0.07,4.03616,452.0,498.0,459.595663,14.21,-34.0,1855.0,-0.08,498.0,1373.0,0.0,3942.0,1301.0,,691.0,0.06,0.06,2004-08-10,2004-08-10,2004-08-10,2004-08-10,1214.0,-0.0742971887550201,0,0.0,1.0,0.0,0.06,-34.0,-23.0,0.0,650.0,-3.0,,459.595663,USD,4.0,739.0,95.0,-0.07,-0.07,-0.07,-0.07,,1373.0,64.0,96.0,1e-05,15.0,0.0,0.0,-89.0,-20.7371,,,25.0,1183.0,0.0,6530.85,3.52067,4.03616,0.0,56.0,0.0,138.0,456.0,887.0,0.0,7.0,0.0,230.0,0.0,2.0,0.0,0.0,100.0,1024.0,1006.0,101.0,161.0,0.06,2.63927642850712,1301.0,4.0,739.0,739.0,0.0
QH6KJ2-R,2014-03-31,USD,3,3,1.0,2014-03-30,91.0,2014,201403,405.259,142.737,0.0,374.516,30.743,0.0,33.531,5.367,0.0,,28.164,0.0,1223.411,268.838,251.234,1782.07,1005.033,3363.048,263.72,0.0,159.23,19.198,0.0,0.0,3031.388,0.0,3031.388,28.164,40.608,15.463,84.235,-24.052,0.023,0.0,0.0,-0.55,0.23,24.86171,121.535,123.695,121.93,55.02,28.164,3031.388,0.23,123.695,374.516,0.0,3363.048,575.945,0.0,222.333,0.0,0.0,2014-04-22,2014-04-23,2014-04-23,2014-04-23,858.322,0.248538744492502,0,0.0,0.0,0.0,0.0,28.164,-6.044,0.0,2162.798,1.653,0.151,121.93,USD,0.0,0.0,31.108,0.23,0.23,0.23,0.23,-0.349,374.516,71.351,0.0,0.00125,-11.485,0.0,0.0,16.397,0.566624,0.0,0.0,19.156,1223.411,0.0,6708.59,2.21304,24.86171,0.0,-0.627,0.0,85.092,37.01,124.077,0.0,16.397,0.0,36.164,0.0,0.0,0.0,3.543,40.691,163.602,221.914,40.608,46.626,0.0,12.452636758796,575.945,0.0,0.0,0.0,0.0
