fsym_id,date,currency,ff_upd_type,ff_fp_ind_code,ff_report_freq_code,ff_fiscal_date,ff_fy_length_days,ff_fyr,ff_fpnc,ff_sales,ff_oper_exp_tot,ff_oper_inc,ff_ptx_inc,ff_inc_tax,ff_min_int_exp,ff_net_income,ff_div_pfd,ff_cash_st,ff_cash_only,ff_inven,ff_assets_curr,ff_assets_oth_intang,ff_intang,ff_assets,ff_liabs_curr,ff_debt_st,ff_debt_lt,ff_pfd_stk,ff_com_eq,ff_debt,ff_shldrs_eq,ff_chg_cash_cf,ff_bps,ff_com_shs_out,ff_actg_standard,ff_consol_net_inc,ff_eq_tot,ff_exp_tot,ff_min_int_accum,ff_liabs_shldrs_eq,ff_ppe_net,ff_receiv_st,ff_dps,ff_dps_gross,ff_eps_rpt_date,ff_source_is_date,ff_source_bs_date,ff_source_cf_date,ff_restate_ind,ff_loan_chg_cf,ff_dep_chg_cf,ff_dps_all,ff_net_inc_aft_pfd,ff_curn_doc,ff_debt_lt_xcap,ff_eps,ff_eps_xord,ff_oper_exp,ff_oper_inc_bef_dep,ff_pfd_stk_nred,ff_pfd_stk_red,ff_disc_oper,ff_misc_exp_non_oper,ff_int_exp_debt,ff_xord_items,ff_liabs_curr_misc,ff_liabs_oth_xdfd_rev,ff_dep_amort_exp,ff_wkcap_ps,ff_ppe_net_owned,ff_debt_st_xoper,ff_debt_lt_xlease,ff_debt_lt_xoper,ff_assets_tang,ff_dfd_tax_rsrv,ff_restruct_exp
KZ5B9F-R,1999-06-30,NOK,3,2,null,1999-06-30,91,1999,199906,1812.475,1751.739,60.736,69.975,0,0,43.286,0,642.666,0,76.679,1714.88,1884.891,914.34,6855.03,1440.409,0,2217.815,0,2464.859,2217.815,2464.859,0,28.37043,86.881267445,01,43.286,2589.633,1751.739,124.774,6855.03,3255.259,995.535,0,0,1999-08-17,1999-08-17,1999-08-17,1999-08-17,0,0,0,0,43.286,NOK,2217.815,0.5022,0.5022,1751.739,176.009,0,0,0,46.908,37.669,0,1440.409,698.518,115.273,3.15915050587577,3255.259,0,2217.815,2217.815,5940.69,-91.345,0
KZ5B9F-R,2022-06-30,NOK,3,2,1,2022-06-30,91,2022,202206,3880,3545,335,-6361,62,19,-6431,0,293,293,0,2541,10937,10016,46421,5539,1980,7531,0,30997,9511,30997,-1043,132.44495,234.036859,23,-6412,31158,3545,161,46420,2482,254,0,0,2022-07-15,2022-07-15,2022-07-15,2022-07-15,0,0,0,0,-6430,NOK,5657,-27.4743,-27.4743,3545,613,0,0,0,12,72,0,628,567,278,-12.8099480261782,525,1980,5657,7531,36405,0,57
MVMFXK-R,2007-03-31,DKK,3,1,1,2007-03-31,90,2007,200703,9818,7629,2189,2434,665,0,1709,0,4828,3149,8618,20924,-1165,635,42782,10651,196,1172,0,29676,1368,29676,-12,4.66903,6355.92582,23,1709,29676,7629,0,42782,20329,7478,0,0,2007-05-02,2007-07-03,2007-07-03,2007-07-03,0,0,0,0,1709,DKK,1172,0.269,0.269,7629,2698,0,0,0,447,202,0,8260,-709,509,1.61628695660265,20329,196,1172,1172,42147,0,0
MVMFXK-R,2007-09-30,DKK,3,3,1,2007-09-30,92,2007,200709,10504,7854,2650,2913,672,0,2184,0,6040,4176,8876,23260,-937,750,46574,10766,152,1132,0,33161,1284,33161,283,5.07838,6529.84302,23,2184,33161,7854,0,46574,20358,8344,0,0,2007-10-31,2007-11-02,2007-11-02,2007-11-02,0,0,0,0,2184,DKK,1132,0.3455,0.3455,7854,2728,0,0,0,353,90,0,7818,-533,78,1.91336912108494,20358,152,1132,1132,45824,0,0
MVMFXK-R,2007-12-31,DKK,3,4,1,2007-12-31,92,2007,200712,10946,8586,2360,1347,370,0,977,0,7378,4823,9020,24302,0,671,45209,10641,405,961,0,32182,1366,32182,562,5.18108,6211.4487,23,977,32182,8586,0,45209,19605,7302,0.45,0.45,2008-01-31,2008-02-29,2008-02-29,2008-02-29,0,0,0,0.45,977,DKK,961,0.156,0.156,8586,3756,0,0,0,467,155,0,7014,-921,1396,2.19932589960857,19605,405,961,961,44538,0,0
PDBDMJ-R,2010-12-31,NOK,3,4,1,2010-12-31,92,2010,201012,4587.9,3555.2,1032.7,1432,431.4,14.8,1056.1,0,319,319,8053.9,11035,7568.4,7687,23410.2,3041.8,429.7,5107.3,0,12500.2,5537,12500.2,43.5,34.96659,357.4898329,23,1070.9,12570.7,3555.2,70.5,23410.2,3885.1,2594.3,8,8,2011-02-08,2011-04-18,2011-04-18,2011-04-18,0,0,0,10.5,1056.1,NOK,5107.3,3,3,3555.2,1199.5,0,0,0,145.1,95.5,0,1112.2,399.5,166.8,22.3592372828011,3885.1,429.7,5107.3,5107.3,15723.2,0,-1.7
RDLJGK-R,2020-12-31,SEK,3,4,1,2020-12-31,92,2020,202012,1841,1615,226,205,33,3,167,0,970,970,691,3123,5308,5308,9574,2299,96,2690,0,3746,2786,3746,180,20.59138,181.920817,23,172,3751,1615,5,9575,878,1086,0.7,0.7,2021-02-04,2021-03-22,2021-03-22,2021-03-22,0,0,0,0.7,168,SEK,2440,0.926,0.926,1615,298,0,0,-2,23,45,0,1612,132,72,4.52944315877825,878,96,2440,2690,4266,0,0
BNW4RV-R,2023-03-31,NOK,3,1,1,2023-03-31,90,2023,202303,1984,2223,-239,-284,-58,-10,-257,0,255,255,2173,2651,3244,3012,8850,3171,1299,2268,0,3254,3567,3254,-321,3.57605,909.941846091339,23,-225,3255,2223,1,8850,2738,223,0,0,2023-04-26,2023-04-26,2023-04-26,2023-04-26,0,0,0,0,-257,NOK,481,-0.3551,-0.3551,2223,-45,0,0,-42,10,55,0,826,156,194,-0.571465091130453,609,1299,481,2268,5838,0,0
C6LWM5-R,2018-03-31,NOK,3,1,1,2018-03-31,90,2018,201803,2531,1869.5,661.5,855.9,191.8,8.3,713.3,0,489.1,489.1,4431.3,5816,3011.5,3011.5,13462.5,2595.7,124.3,1100.1,0,8280.1,1224.4,8280.1,312,73.57141,112.545077,23,721.6,8376.5,1869.5,96.4,13462.4,3578,895.6,0,0,2018-05-15,2018-05-15,2018-05-15,2018-05-15,0,0,0,0,713.3,NOK,1100.1,6.34,6.34,1869.5,782.8,0,0,0,0,3.8,0,2471.4,0,121.3,28.6134239350158,3578,124.3,1100.1,1100.1,10451,0,0
HWYYQ0-R,2005-12-31,DKK,3,4,1,2005-12-31,92,2005,200512,1624,1327,297,265,68,2,195,0,605,454,1197,3339,0,431,7309,1442,87,1353,0,3761,1440,3761,-68,11.76947,319.5555,23,197,3794,1327,33,7309,3477,1484,0.8,0.8,2006-01-24,2006-02-03,2006-02-03,2006-02-03,0,0,0,0.8,195,DKK,1353,0.6,0.6,1327,405,0,0,0,0,32,0,994,146,108,5.93637099032875,3477,87,1353,1353,6878,0,0
KZ5B9F-R,2001-09-30,NOK,3,3,1,2001-09-30,92,2001,200109,1851,2015,-164,-284,0,0,-268,0,0,0,0,1687,2053,893,6745,1695,0,2124,0,2324,2124,2324,0,0,0,01,-268,2324,2015,0,6745,3005,0,0,0,2001-11-15,2001-10-18,2001-10-18,2001-10-18,0,0,0,0,-268,NOK,2124,-3.1006,-3.1006,2015,0,0,0,0,-120,0,0,1695,602,0,0,3005,0,2124,2124,5852,0,0
PDBDMJ-R,2010-09-30,NOK,3,3,1,2010-09-30,92,2010,201009,3610.3,2851.7,758.6,898.1,270.5,6.5,663.7,0,275.5,275.5,7280.5,9762.2,8361.1,7698.3,21933.4,3242.9,444.6,4983.1,0,11581.3,5427.7,11581.3,7.1,32.39617,357.4898329,23,670.2,11638.7,2851.7,57.4,21933.4,3712.4,2206.2,0,0,2010-11-02,2010-11-03,2010-11-03,2010-11-03,0,0,0,0,663.7,NOK,4983.1,1.9,1.9,2851.7,921.9,0,0,0,118.3,95.7,0,2798.3,268,163.3,18.2363228266233,3712.4,444.6,4983.1,4983.1,14235.1,0,6.1
C6LWM5-R,2020-03-31,NOK,3,1,1,2020-03-31,91,2020,202003,3625.6,2566.5,1059.1,417.1,90.9,-100.3,404,0,197.6,197.6,6010.9,7527.1,5088.1,5088.1,18608.1,3989.5,521.1,2514.7,0,9631.6,3035.8,9631.6,-33.4,85.29415,112.922158,23,303.7,10356.6,2566.5,725,18608,5135.8,1318.6,0,0,2020-05-19,2020-05-19,2020-05-19,2020-05-19,0,0,0,0,404,NOK,2045,3.5777,3.5777,2566.5,1244.1,0,0,0,-125.5,42.3,0,0.1,0,185,31.3277753689404,4594.8,521.1,2045,2514.7,13520,0,0
KZ5B9F-R,2003-06-30,NOK,3,2,1,2003-06-30,91,2003,200306,2169,1896,273,294,90,7,197,0,378,304,113,1535,2098,902,6329,1693,0,1455,0,2332,1455,2332,-74,27.37695,85.18114469316,01,204,2510,1896,178,6329,2696,1044,0,0,2003-08-14,2003-08-18,2003-08-18,2003-08-18,0,0,0,0,197,NOK,1455,2.3035,2.3035,1896,379,0,0,0,28,34,0,1693,671,106,-1.85487058866312,2696,0,1455,1455,5427,0,0
KZ5B9F-R,2006-12-31,NOK,3,4,1,2006-12-31,92,2006,200612,3487,1808,1679,1739,-1,23,1717,0,2318,2240,125,4661,8138,8049,16549,8328,5270,740,0,4875,6010,4875,1477,58.10259,83.9033138306269,23,1740,5169,1808,294,16549,2070,1589,3.98532,3.98532399655878,2007-02-15,2007-03-25,2007-03-25,2007-03-25,0,0,0,3.98532,1717,NOK,731,20.8034,20.8034,1808,1814,0,0,0,89,94,0,1622,956,135,-43.7050675662521,2070,5270,731,740,8500,0,0
RDLJGK-R,2018-12-31,SEK,3,4,1,2018-12-31,92,2018,201812,1834,2093,-259,-287,34,3,-324,0,404,404,806,2693,5698,5698,9268,1746,11,3002,0,3720,3013,3720,83,20.42488,182.130802,23,-321,3716,2093,-4,9268,637,1257,0,0,2019-02-13,2019-04-17,2019-04-17,2019-04-17,1,0,0,0,-324,SEK,3002,-1.7789,-1.7789,2093,147,0,0,0,3,31,0,1164,137,406,5.19955981965094,637,11,3002,3002,3570,0,0
HWYYQ0-R,2009-12-31,DKK,3,4,1,2009-12-31,92,2009,200912,2167,1800,367,410,109,0,301,0,1471,1284,1535,4899,0,1124,10828,2728,559,1655,0,5831,2214,5831,-546,18.75666,310.876225,23,301,5831,1800,0,10828,4804,1779,1.15,1.15,2010-01-21,2010-01-21,2010-01-21,2010-01-21,0,0,0,1.15,301,DKK,1655,0.968,0.968,1800,510,0,0,0,175,132,0,1334,117,143,6.9834867558624,4804,559,1655,1655,9704,0,0
MVMFXK-R,2006-12-31,DKK,3,4,1,2006-12-31,92,2006,200612,10487,8467,2020,2522,686,0,1724,0,5103,3270,8400,20835,0,639,42781,10157,338,1174,0,30122,1512,30122,-302,4.74741,6344.93862,23,1724,30122,8467,0,42781,20350,6497,0.35,0.35,2007-01-31,2007-02-06,2007-02-06,2007-02-06,0,0,0,0.35,1724,DKK,1174,0.272,0.272,8467,2594,0,0,0,667,165,0,7319,-670,574,1.68291620132332,20350,338,1174,1174,42142,0,0
MVMFXK-R,2012-06-30,DKK,3,2,1,2012-06-30,91,2012,201206,19468,11969,7499,6943,1597,0,5346,0,12417,9068,9431,35918,1449,1449,60978,23853,388,502,0,31334,890,31334,631,5.59536,5600,23,5346,31334,11969,0,60978,21085,14070,0,0,2012-08-09,2012-08-09,2012-08-09,2012-08-09,0,0,0,0,5346,DKK,502,0.972,0.972,11969,8155,0,0,0,154,856,0,18331,0,656,2.15446428571429,21085,388,502,502,59529,0,0
RDLJGK-R,2017-03-31,SEK,3,1,1,2017-03-31,90,2017,201703,1519,1443,76,-32,9,0,-41,56,402,396,793,2526,6029,6028,9370,2540,660,5184,0,704,5844,704,-35,0,0,23,-41,714,1443,10,9370,555,1241,0,0,2017-04-21,2017-04-21,2017-04-21,2017-04-21,1,0,0,0,-97,SEK,5184,-181,-181,1443,149,0,0,0,-2,106,0,1258,176,73,0,555,660,5184,5184,3342,0,0
C6LWM5-R,2011-03-31,NOK,3,1,1,2011-03-31,90,2011,201103,1004.8,722.8,282,277.8,77.8,5.5,240.8,0,311.8,311.8,1606.9,2350.3,1737.6,1737.6,5976.2,556.3,44.2,1896.8,0,2603.7,1941,2603.7,204.7,25.60177,101.7,23,246.3,2727.2,722.8,123.5,5976.2,957.9,431.5,0,0,2011-05-25,2011-05-25,2011-05-25,2011-05-25,0,0,0,0,240.8,NOK,1896.8,2.34,2.34,722.8,311.3,0,0,0,1.5,0,0,512.1,0,29.3,17.6401179941003,957.9,44.2,1896.8,1896.8,4238.6,0,0
MVMFXK-R,2010-06-30,DKK,3,2,1,2010-06-30,91,2010,201006,15394,10512,4882,4612,1060,0,3548,0,11982,11391,10046,33780,1190,1190,57048,18288,3268,1018,0,33635,4286,33635,1594,5.60583,6000,23,3548,33635,10512,0,57048,20060,11752,0,0,2010-08-05,2010-08-05,2010-08-05,2010-08-05,0,0,0,0,3548,DKK,1018,0.607,0.607,10512,5477,0,0,0,159,575,0,12052,0,595,2.582,20060,3268,1018,1018,55858,0,0
PDBDMJ-R,2001-09-30,NOK,3,3,1,2001-09-30,92,2001,200109,1242,1237.7,4.3,-93.3,-42.6,9.2,-59.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,-50.7,0,1237.7,0,0,0,0,0,0,2001-11-15,2001-11-15,2001-11-15,2001-11-15,0,0,0,0,-59.9,NOK,0,-136.1467,-136.1467,1237.7,0,0,0,0,-97.6,0,0,0,0,0,0,0,0,0,0,0,0,0
PDBDMJ-R,2002-12-31,NOK,3,4,1,2002-12-31,92,2002,200212,879.014,956.614,-77.6,-1645.165,-259.9,-20.7,-1506.929,0,65.169,0,1325.74,1984.66,1778.229,1409.462,5380.55,2243.212,1231.56,4131.396,0,-859.119,5362.956,-859.119,0,-1319.99406,0.65085065545752,01,-1527.629,-809.98,956.614,49.139,5380.55,1617.661,593.751,0,0,2003-02-26,2003-07-09,2003-07-09,2003-07-09,0,0,0,0,-1506.929,NOK,4131.396,-2324.9664,-2324.9664,956.614,-19.9,0,0,0,-1223.365,344.2,0,1011.652,-184.078,57.7,-397.252423166493,1617.661,1231.56,4131.396,4131.396,3971.088,0,0
BNW4RV-R,2019-03-31,NOK,3,1,1,2019-03-31,90,2019,201903,2014,1995,19,-23,-5,0,-19,0,217,217,3462,3952,6055,2982,10890,3530,1808,3554,0,3753,5362,3753,23,9.47607,396.05018750882,23,-19,3753,1995,0,10889,870,273,0,0,2019-04-24,2019-04-24,2019-04-24,2019-04-24,1,0,0,0,-19,NOK,1054,-0.048,-0.048,1995,68,0,0,0,-2,41,0,732,0,49,1.06552152557838,870,1808,1054,3554,7908,0,0
C6LWM5-R,2012-03-31,NOK,3,1,1,2012-03-31,91,2012,201203,811.7,768.3,43.4,92.5,4.2,2.8,94.7,0,32.1,32.1,1651.7,2300.7,2138,2138,6522,1004.6,286.4,2147.8,0,2475.4,2434.2,2475.4,-15.5,22.10179,111.999999,23,97.5,2600.4,768.3,125,6522,1178,616.9,0,0,2012-05-25,2012-05-25,2012-05-25,2012-05-25,0,0,0,0,94.7,NOK,2147.8,0.88,0.88,768.3,82.7,0,0,0,0,26,0,0,0.1,39.3,11.5723215318957,1178,286.4,2147.8,2147.8,4384,0,0
HWYYQ0-R,2005-06-30,DKK,3,2,1,2005-06-30,91,2005,200506,1561,1239,322,322,74,0,248,0,648,517,1283,3348,451,451,7272,1514,81,1355,0,3843,1436,3843,2,11.69863,328.5,23,248,3876,1239,33,7272,3473,1417,0,0,2005-08-11,2005-08-16,2005-08-16,2005-08-16,0,0,0,0,248,DKK,1355,0.76,0.758,1239,445,0,0,0,4,4,0,1433,527,123,5.58295281582953,3473,81,1355,1355,6821,0,0
HWYYQ0-R,2011-06-30,DKK,3,2,1,2011-06-30,91,2011,201106,2537,1988,549,595,141,0,454,0,855,536,1712,4807,2293,2293,13176,2681,431,1541,0,8105,1972,8105,544,25.67311,315.7,23,454,8116,1988,11,13176,5938,2240,0,0,2011-08-11,2011-08-11,2011-08-11,2011-08-11,0,0,0,0,454,DKK,1541,1.44,1.44,1988,720,0,0,0,61,15,0,1345,21,171,6.73424136838771,5938,431,1541,1541,10883,0,0
KZ5B9F-R,2015-03-31,NOK,3,1,1,2015-03-31,90,2015,201503,3694,3436,258,492,112,71,663,0,285,285,55,3196,12008,11493,17694,5589,844,1908,0,7012,2752,7012,-460,65.26901,107.432299,23,734,7253,3436,241,17694,1239,2856,0,0,2015-05-08,2015-05-08,2015-05-08,2015-05-08,0,0,0,0,663,NOK,1908,6.17,6.17,3436,376,0,0,0,289,41,0,4745,2944,118,-22.2744930740056,1239,844,1908,1908,6201,0,22
KZ5B9F-R,2001-06-30,NOK,3,2,1,2001-06-30,91,2001,200106,2011,1848,163,0,0,0,-69,0,0,0,0,1931,2163,923,7130,1714,0,2169,0,2616,2169,2616,0,0,0,01,-69,2616,1848,0,7130,3036,0,0,0,2001-08-16,2001-08-20,2001-08-20,2001-08-20,0,0,0,0,-69,NOK,2169,-0.805,-0.805,1848,280,0,0,0,-163,0,0,1714,631,117,0,3036,0,2169,2169,6207,0,0
PDBDMJ-R,2014-06-30,NOK,3,2,1,2014-06-30,91,2014,201406,6563.3,5347.2,1216.1,-415.8,-48.1,1.5,-144,0,1216.5,1216.5,10053.9,14788.7,8821.3,8631.9,31651.5,4497.7,19,8187.7,0,14451,8206.7,14451,309.5,35.24911,409.967759,23,-338.6,14477.3,5347.2,26.3,31651.5,6988.7,3518.3,1,1,2014-08-27,2014-08-27,2014-08-27,2014-08-27,0,0,0,1,-144,NOK,8187.7,-0.35,-0.35,5347.2,1440.9,0,0,196.1,-36.6,132.3,0,4478.7,1478.9,224.8,25.1019739335161,6988.7,19,8187.7,8187.7,23019.6,0,44.7
PDBDMJ-R,2019-06-30,NOK,3,2,1,2019-06-30,91,2019,201906,9912.75265974289,9156.66230981348,756.090349929409,1666.70302073128,401.369298869982,-5.83103097631935,1369.32044093899,0,849.57825225,849.57825225,18724.70467959,25263.058908906,10826.0543001,10807.606315194,54107.939729298,7136.4573189,1080.663536862,13953.473214954,0,28702.151674014,15034.136751816,28702.151674014,-4.644465724962,55.62004,516.039719,23,1363.48940996267,28711.861139754,9156.66230981348,9.70946574,54107.939729298,15687.583796118,5688.775977066,2.6,2.6,2019-08-19,2019-08-21,2019-08-21,2019-08-21,0,0,0,2.6,1369.32044093899,EUR,11606.695345596,2.6535,2.6535,9156.66230981348,1417.91236574165,0,0,0,8.74655,172.015413801421,0,-0.970946573999754,105.833177,661.822015812246,35.1263690034022,12331.0214898,1080.663536862,11606.695345596,13953.473214954,43300.333414104,0,187.564829738272
C6LWM5-R,2009-06-30,NOK,3,2,1,2009-06-30,91,2009,200906,456.3,354.1,102.2,302.7,85.1,0.1,242,0,18.3,18.3,1140.3,1330.1,1111.1,1111.1,3250.5,402,145.9,797.9,0,1564.9,943.8,1564.9,6.2,15.28223,102.4,23,242.1,1566,354.1,1.1,3250.5,489.1,171.5,0,0,2009-08-11,2009-08-11,2009-08-11,2009-08-11,0,0,0,0,242,NOK,797.9,2.35,2.35,354.1,118.5,0,0,0,0,1.2,0,256.1,0,16.3,9.0634765625,489.1,145.9,797.9,797.9,2139.4,0,0
HWYYQ0-R,2018-09-30,DKK,3,3,1,2018-09-30,92,2018,201809,3658,2638,1020,981,171,0,807,0,588,582,2822,6658,2173,2173,18997,5117,1128,1882,0,10945,3010,10945,387,37.898,288.801485,23,807,10958,2638,13,18997,9302,3248,0,0,2018-10-24,2018-10-24,2018-10-24,2018-10-24,0,0,0,0,807,DKK,1882,2.79,2.79,2638,1296,0,0,0,21,7,0,1950,2,276,5.33584513943895,9302,1128,1882,1882,16824,0,0
KZ5B9F-R,2018-03-31,NOK,3,1,1,2018-03-31,90,2018,201803,4357,3919,438,395,220,11,158,0,1805,1805,0,4767,17005,16637,26995,5980,328,3906,0,14397,4234,14397,179,60.4392,238.206327,23,169,14675,3919,278,26995,938,0,0,0,2018-05-03,2018-05-03,2018-05-03,2018-05-03,0,0,0,0,158,NOK,3906,0.6632,0.6632,3919,610,0,0,0,7,28,0,5652,2434,172,-5.09222410368638,938,328,3906,3906,10358,0,17
KZ5B9F-R,2004-09-30,NOK,3,3,1,2004-09-30,92,2004,200409,2336,2201,135,169,51,15,103,0,657,606,116,2127,2522,1426,7216,1977,0,1943,0,2642,1943,2642,64,0,0,01,118,2749,2201,107,7216,2567,1354,0,0,2004-11-04,2004-11-09,2004-11-09,2004-11-09,1,0,0,0,103,NOK,1943,1.2195,1.2195,2201,254,0,0,0,18,18,0,1977,547,119,0,2567,0,1943,1943,5790,0,0
PDBDMJ-R,2001-12-31,NOK,3,4,1,2001-12-31,92,2001,200112,1715.256,1768.456,-53.2,-145.121,-31.5,-25.2,-94.2,0,83.552,83.552,1877.782,2989.983,0,2022.117,8333.699,2416.142,1461.339,4549.037,0,1005.779,6010.376,1005.779,0,1793.17963,0.56089138131726,01,-119.4,1169.298,1768.456,163.519,8333.699,2270.354,1028.649,0,0,2002-02-26,2002-02-26,2002-02-26,2002-02-26,0,0,0,0,-94.2,NOK,4549.037,-167.9474,-167.9474,1768.456,0,0,0,0,-91.921,0,0,286.124,199.222,0,1023.08756938345,2270.354,1461.339,4549.037,4549.037,6311.582,0,0
BNW4RV-R,2016-09-30,NOK,3,3,1,2016-09-30,92,2016,201609,2080,1898,181,158,34,0,124,0,59,59,2330,2677,2982,2981,6258,1670,414,1054,0,3406,1468,3406,-126,8.44467,403.331106075,23,124,3406,1898,0,6258,599,288,0,0,2016-10-26,2016-10-26,2016-10-26,2016-10-26,0,0,0,0,124,NOK,1054,0.309,0.309,1898,214,0,0,0,0,23,0,490,0,33,2.49670800201745,599,414,1054,1054,3277,0,0
C6LWM5-R,2010-06-30,NOK,3,2,1,2010-06-30,91,2010,201006,659.5,486,173.5,178.7,50,0.1,154.8,0,31.5,31.5,1353.4,1768.7,1454.8,1144.7,3869.8,655.7,181.2,803.1,0,1916.2,984.3,1916.2,-46.9,18.86024,101.6,23,154.9,1917.2,486,1,3869.8,646.3,383.8,0,0,2010-08-16,2010-08-17,2010-08-17,2010-08-17,0,0,0,0,154.8,NOK,803.1,1.5,1.5,486,193.8,0,0,0,0,21,0,474.5,0,20.3,10.9547244094488,646.3,181.2,803.1,803.1,2725.1,0,0
C6LWM5-R,2020-06-30,NOK,3,2,1,2020-06-30,91,2020,202006,3307.9,2417.7,890.2,1570.4,343.7,54.1,1180.4,0,192.2,192.2,6453.3,7745.2,5014.8,5014.8,19258.7,3746.6,523.5,2157.8,0,10775.5,2681.3,10775.5,-5.4,95.42355,112.922858,23,1234.5,11505.8,2417.7,730.3,19258.7,5681.8,1099.6,0,0,2020-08-27,2020-08-27,2020-08-27,2020-08-27,0,0,0,0,1180.4,NOK,1489.8,10.4532,10.4532,2417.7,1083.8,0,0,0,25.5,35.8,0,0.1,0,193.6,35.4100141532018,4932.6,523.5,1489.8,2157.8,14243.9,0,0
KZ5B9F-R,2005-09-30,NOK,3,3,1,2005-09-30,92,2005,200509,2260,2071,189,198,40,16,142,0,726,671,85,2188,3194,1471,7472,2110,102,1355,0,2863,1457,2863,-5,33.66084,85.05431309793,23,158,3129,2071,266,7472,2090,1377,0,0,2005-11-03,2005-11-06,2005-11-06,2005-11-06,0,0,0,0,142,NOK,1355,1.6659,1.6659,2071,272,0,0,0,-5,12,0,2008,878,83,0.91706107731647,2090,102,1355,1355,6001,0,0
KZ5B9F-R,2015-12-31,NOK,3,4,1,2015-12-31,92,2015,201512,3947,3637,310,-214,138,13,-436,0,1891,1891,14,4833,14297,14292,21616,5418,318,2365,0,10776,2683,10776,-963,47.69655,225.928308,23,-423,11090,3637,314,21616,1070,2928,1.75,1.75,2016-02-19,2016-04-20,2016-04-20,2016-04-20,0,0,0,251.75,-436,NOK,2365,-1.93,-1.93,3637,442,0,0,0,88,29,0,3431,385,132,-2.58931696155579,1070,318,2365,2365,7324,0,118
MVMFXK-R,2017-06-30,DKK,3,2,1,2017-06-30,91,2017,201706,28638,15441,13197,12643,2692,0,9951,0,23091,21327,15028,58974,2647,2647,97825,43824,1683,0,0,48436,1683,48436,3494,9.8692,4907.793496,23,9951,48436,15441,0,97825,31888,18025,1.5,1.5,2017-08-09,2017-08-09,2017-08-09,2017-08-09,0,0,0,1.5,9951,DKK,0,2.005,2.005,15441,14060,0,0,0,-504,50,0,34178,0,863,3.08692694840313,31888,1683,0,0,95178,0,0
MVMFXK-R,2017-09-30,DKK,3,3,1,2017-09-30,92,2017,201709,26614,14993,11621,12462,2692,0,9770,0,21711,19134,15230,57094,2615,2615,97891,45127,260,0,0,46946,260,46946,-771,9.5656,4907.793496,23,9770,46946,14993,0,97891,33128,17521,0,0,2017-11-01,2017-11-01,2017-11-01,2017-11-01,0,0,0,0,9770,DKK,0,1.98,1.98,14993,12327,0,0,0,844,3,0,34772,0,706,2.43836665290695,33128,260,0,0,95276,0,0
MVMFXK-R,2018-03-31,DKK,3,1,1,2018-03-31,90,2018,201803,26930,14833,12097,13609,2858,0,10751,0,12737,10513,15867,49915,4035,4035,93558,44168,228,0,0,44238,228,44238,-6873,9.05033,4888,23,10751,44238,14833,0,93558,36134,18651,0,0,2018-05-02,2018-05-02,2018-05-02,2018-05-02,0,0,0,0,10751,DKK,0,2.205,2.205,14833,12829,0,0,0,1458,0,0,35730,0,732,1.17573649754501,36134,228,0,0,89523,0,0
MVMFXK-R,2023-12-31,DKK,3,4,1,2023-12-31,92,2023,202312,65863,39100,26763,27620,5657,0,21963,0,30230,14392,31811,139646,61836,60406,314486,169655,6478,20528,0,106561,27006,106561,-15491,23.90171,4458.3,23,21963,106561,39100,0,314486,90961,67193,6.4,6.4,2024-01-31,2024-01-31,2024-01-31,2024-01-31,0,0,0,6.4,21963,DKK,15976,4.9193,4.9193,39100,29755,0,0,0,857,0,0,130455,189,2992,-6.73104097974564,85036,6478,15976,20528,254080,0,0
RDLJGK-R,2023-12-31,SEK,3,4,1,2023-12-31,92,2023,202312,3659,3175,484,279,218,3,55,0,1532,1532,1726,6469,8081,8081,16731,5337,1147,4704,0,5257,5851,5257,368,28.80157,182.524784,23,58,5258,3175,1,16731,1769,2990,0.65,0.65,2024-01-22,2024-01-22,2024-01-22,2024-01-22,0,0,0,0.65,55,SEK,4151,0.3014,0.3014,3175,616,0,0,0,-56,99,0,2193,635,132,6.20189749135657,1097,1147,4151,4704,8650,0,49
HWYYQ0-R,2010-06-30,DKK,3,2,1,2010-06-30,91,2010,201006,2469,1909,560,557,137,0,420,0,1053,1016,1557,4688,1168,1168,11421,2248,236,1631,0,6749,1867,6749,155,21.52791,313.5,23,420,6761,1909,12,11421,5489,2078,0,0,2010-08-12,2010-08-12,2010-08-12,2010-08-12,0,0,0,0,420,DKK,1631,1.342,1.342,1909,707,0,0,0,11,14,0,1440,127,147,7.78309409888357,5489,236,1631,1631,10253,0,0
HWYYQ0-R,2016-12-31,DKK,3,4,1,2016-12-31,92,2016,201612,3714,2704,1010,1033,216,-1,806,0,816,812,2488,6393,2737,2737,19467,3562,200,1727,0,11732,1927,11732,148,39.41962,297.618262,23,805,11745,2704,13,19467,8641,3089,4,4,2017-01-18,2017-01-18,2017-01-18,2017-01-18,0,0,0,4,806,DKK,1727,2.71,2.71,2704,1322,0,0,0,56,2,0,995,540,312,9.51218510912479,8641,200,1727,1727,16730,0,4
